Date_and_Time,DPV_Combined_MW,DPV_Combined_MWh
2019-05-11 11:00:00+00:00,0.05294344092852141,0.0005254198119477
2019-05-11 12:00:00+00:00,0.0529444467424192,0.0010474188423216999
2019-05-11 13:00:00+00:00,0.0529454525563171,0.0020357588666264
2019-05-11 14:00:00+00:00,0.052946458370215,0.00218467666763
2019-05-11 15:00:00+00:00,0.052947464184112794,0.0074425023995747
2019-05-11 16:00:00+00:00,0.0529484699980106,0.0040652074505719005
2019-05-11 17:00:00+00:00,0.052949475811908495,0.006624669728814
2019-05-11 18:00:00+00:00,0.0529504816258064,0.015621987800456
2019-05-11 19:00:00+00:00,0.052951487439704195,0.0178845151526696
2019-05-11 20:00:00+00:00,0.0529524932536021,0.0244852025463259
2019-05-11 21:00:00+00:00,0.0529534990675,0.0212409173706573
2019-05-11 22:00:00+00:00,0.052954504881397704,0.0108402182334478
2019-05-11 23:00:00+00:00,0.0529555106952956,0.002207089566477
2019-05-12 00:00:00+00:00,0.052956516509193495,0.0
2019-05-12 01:00:00+00:00,0.0529575223230913,0.0
2019-05-12 02:00:00+00:00,0.0529585281369892,0.0
2019-05-12 03:00:00+00:00,0.052959533950887,0.0
2019-05-12 04:00:00+00:00,0.0529605397647848,0.0
2019-05-12 05:00:00+00:00,0.0529615455786827,0.0
2019-05-12 06:00:00+00:00,0.052962551392580604,0.0
2019-05-12 07:00:00+00:00,0.0529635572064784,0.0
2019-05-12 08:00:00+00:00,0.0529645630203763,0.0
2019-05-12 09:00:00+00:00,0.0529655688342741,0.0
2019-05-12 10:00:00+00:00,0.0529665746481719,0.0
2019-05-12 11:00:00+00:00,0.0529675804620698,0.0007308281604018
2019-05-12 12:00:00+00:00,0.052968586275967705,0.0052307797809941995
2019-05-12 13:00:00+00:00,0.0529695920898655,0.006271673362247
2019-05-12 14:00:00+00:00,0.0529705979037633,0.0035315826960849997
2019-05-12 15:00:00+00:00,0.0529716037176612,0.0043132087379737
2019-05-12 16:00:00+00:00,0.052972609531558995,0.0123431975591197
2019-05-12 17:00:00+00:00,0.0529736153454569,0.0134151149340111
2019-05-12 18:00:00+00:00,0.0529746211593548,0.0171154081225078
2019-05-12 19:00:00+00:00,0.052975626973252504,0.0174480851991753
2019-05-12 20:00:00+00:00,0.052976632787150396,0.0186823992822846
2019-05-12 21:00:00+00:00,0.0529776386010483,0.0139957326558354
2019-05-12 22:00:00+00:00,0.0529786444149461,0.0084105410203704
2019-05-12 23:00:00+00:00,0.052979650228844,0.0037168443458259997
2019-05-13 00:00:00+00:00,0.0529806560427419,2.9615146272392717e-05
2019-05-13 01:00:00+00:00,0.052981661856639696,0.0
2019-05-13 02:00:00+00:00,0.0529826676705375,0.0
2019-05-13 03:00:00+00:00,0.052983673484435403,0.0
2019-05-13 04:00:00+00:00,0.0529846792983333,0.0
2019-05-13 05:00:00+00:00,0.0529856851122311,0.0
2019-05-13 06:00:00+00:00,0.0529866909261289,0.0
2019-05-13 07:00:00+00:00,0.052987696740026805,0.0
2019-05-13 08:00:00+00:00,0.0529887025539246,0.0
2019-05-13 09:00:00+00:00,0.0529897083678225,0.0
2019-05-13 10:00:00+00:00,0.0529907141817204,0.0
2019-05-13 11:00:00+00:00,0.052991719995618206,0.0023874457738782
2019-05-13 12:00:00+00:00,0.052992725809516,0.0088046372488276
2019-05-13 13:00:00+00:00,0.052993731623413906,0.020848948365117102
2019-05-13 14:00:00+00:00,0.0529947374373117,0.0317794060717059
2019-05-13 15:00:00+00:00,0.0529957432512096,0.0396867944508994
2019-05-13 16:00:00+00:00,0.0529967490651075,0.044698017196307296
2019-05-13 17:00:00+00:00,0.05299775487900529,0.0454555489135957
2019-05-13 18:00:00+00:00,0.0529987606929031,0.0350057962308229
2019-05-13 19:00:00+00:00,0.052999766506801,0.0302413246594827
2019-05-13 20:00:00+00:00,0.0530007723206988,0.0254694241954633
2019-05-13 21:00:00+00:00,0.053001778134596694,0.021644124247232298
2019-05-13 22:00:00+00:00,0.0530027839484946,0.0122635511560596
2019-05-13 23:00:00+00:00,0.0530037897623923,0.0066298051685458
2019-05-14 00:00:00+00:00,0.0530047955762902,2.24557503642302e-06
2019-05-14 01:00:00+00:00,0.0530058013901881,0.0
2019-05-14 02:00:00+00:00,0.053006807204085904,0.0
2019-05-14 03:00:00+00:00,0.053007813017983796,0.0
2019-05-14 04:00:00+00:00,0.053008818831881604,0.0
2019-05-14 05:00:00+00:00,0.0530098246457794,0.0
2019-05-14 06:00:00+00:00,0.0530108304596773,0.0
2019-05-14 07:00:00+00:00,0.0530118362735752,0.0
2019-05-14 08:00:00+00:00,0.0530128420874731,0.0
2019-05-14 09:00:00+00:00,0.0530138479013709,0.0
2019-05-14 10:00:00+00:00,0.0530148537152687,0.0
2019-05-14 11:00:00+00:00,0.0530158595291666,0.0027347625134343
2019-05-14 12:00:00+00:00,0.05301686534306441,0.009353215867676599
2019-05-14 13:00:00+00:00,0.0530178711569623,0.021203626208672402
2019-05-14 14:00:00+00:00,0.0530188769708602,0.0321051299283151
2019-05-14 15:00:00+00:00,0.0530198827847579,0.0400044619013996
2019-05-14 16:00:00+00:00,0.0530208885986558,0.0450026023052503
2019-05-14 17:00:00+00:00,0.0530218944125537,0.0472291932941465
2019-05-14 18:00:00+00:00,0.053022900226451494,0.0468762310675099
2019-05-14 19:00:00+00:00,0.0530239060403494,0.0440291520612168
2019-05-14 20:00:00+00:00,0.0530249118542473,0.0384583792560875
2019-05-14 21:00:00+00:00,0.053025917668144996,0.0301817972145848
2019-05-14 22:00:00+00:00,0.053026923482042895,0.0191417467778002
2019-05-14 23:00:00+00:00,0.0530279292959408,0.006916140354980199
2019-05-15 00:00:00+00:00,0.0530289351098386,7.511335471328347e-05
2019-05-15 01:00:00+00:00,0.0530299409237365,0.0
2019-05-15 02:00:00+00:00,0.0530309467376343,0.0
2019-05-15 03:00:00+00:00,0.053031952551532105,0.0
2019-05-15 04:00:00+00:00,0.05303295836543,0.0
2019-05-15 05:00:00+00:00,0.0530339641793279,0.0
2019-05-15 06:00:00+00:00,0.0530349699932257,0.0
2019-05-15 07:00:00+00:00,0.0530359758071236,0.0
2019-05-15 08:00:00+00:00,0.0530369816210214,0.0
2019-05-15 09:00:00+00:00,0.05303798743491921,0.0
2019-05-15 10:00:00+00:00,0.0530389932488171,0.0
2019-05-15 11:00:00+00:00,0.053039999062715,0.0024922785350063002
2019-05-15 12:00:00+00:00,0.053041004876612896,0.0086171414107631
2019-05-15 13:00:00+00:00,0.0530420106905106,0.0203268575715768
2019-05-15 14:00:00+00:00,0.0530430165044085,0.0307134559013379
2019-05-15 15:00:00+00:00,0.0530440223183064,0.0382227148720432
2019-05-15 16:00:00+00:00,0.0530450281322042,0.0329907476272923
2019-05-15 17:00:00+00:00,0.053046033946102106,0.0292664105032039
2019-05-15 18:00:00+00:00,0.05304703976,0.027302603893850502
2019-05-15 19:00:00+00:00,0.053048045573897695,0.0131003708683372
2019-05-15 20:00:00+00:00,0.0530490513877956,0.014460169904923902
2019-05-15 21:00:00+00:00,0.0530500572016935,0.020388114532399
2019-05-15 22:00:00+00:00,0.0530510630155913,0.0166174018106098
2019-05-15 23:00:00+00:00,0.05305206882948919,0.0061952987974904
2019-05-16 00:00:00+00:00,0.053053074643387,4.381168772788948e-05
2019-05-16 01:00:00+00:00,0.0530540804572848,0.0
2019-05-16 02:00:00+00:00,0.0530550862711827,0.0
2019-05-16 03:00:00+00:00,0.05305609208508061,0.0
2019-05-16 04:00:00+00:00,0.0530570978989784,0.0
2019-05-16 05:00:00+00:00,0.0530581037128763,0.0
2019-05-16 06:00:00+00:00,0.053059109526774104,0.0
2019-05-16 07:00:00+00:00,0.0530601153406719,0.0
2019-05-16 08:00:00+00:00,0.053061121154569804,0.0
2019-05-16 09:00:00+00:00,0.053062126968467696,0.0
2019-05-16 10:00:00+00:00,0.053063132782365505,0.0
2019-05-16 11:00:00+00:00,0.0530641385962633,0.0029872491024794
2019-05-16 12:00:00+00:00,0.0530651444101612,0.0069295360233818
2019-05-16 13:00:00+00:00,0.053066150224059,0.012208225666826
2019-05-16 14:00:00+00:00,0.053067156037956906,0.024945991712678903
2019-05-16 15:00:00+00:00,0.053068161851854805,0.0374820065001799
2019-05-16 16:00:00+00:00,0.0530691676657526,0.042063972791392804
2019-05-16 17:00:00+00:00,0.0530701734796504,0.0402067426809734
2019-05-16 18:00:00+00:00,0.0530711792935483,0.0379633497457129
2019-05-16 19:00:00+00:00,0.0530721851074461,0.040412000062030495
2019-05-16 20:00:00+00:00,0.053073190921344,0.0359806864989749
2019-05-16 21:00:00+00:00,0.0530741967352419,0.028078494783999097
2019-05-16 22:00:00+00:00,0.0530752025491397,0.0176937118089898
2019-05-16 23:00:00+00:00,0.053076208363037496,0.0064656160217153
2019-05-17 00:00:00+00:00,0.053077214176935394,5.839958868508145e-05
2019-05-17 01:00:00+00:00,0.0530782199908333,0.0
2019-05-17 02:00:00+00:00,0.0530792258047311,0.0
2019-05-17 03:00:00+00:00,0.053080231618628904,0.0
2019-05-17 04:00:00+00:00,0.053081237432526795,0.0
2019-05-17 05:00:00+00:00,0.053082243246424604,0.0
2019-05-17 06:00:00+00:00,0.053083249060322496,0.0
2019-05-17 07:00:00+00:00,0.0530842548742204,0.0
2019-05-17 08:00:00+00:00,0.0530852606881182,0.0
2019-05-17 09:00:00+00:00,0.053086266502016,0.0
2019-05-17 10:00:00+00:00,0.0530872723159139,0.0
2019-05-17 11:00:00+00:00,0.05308827812981169,0.0025005834463213998
2019-05-17 12:00:00+00:00,0.0530892839437096,0.0084942154755947
2019-05-17 13:00:00+00:00,0.053090289757607496,0.019344241856693
2019-05-17 14:00:00+00:00,0.0530912955715052,0.0293549478974635
2019-05-17 15:00:00+00:00,0.05309230138540311,0.03406498976831
2019-05-17 16:00:00+00:00,0.053093307199301,0.027708292272790203
2019-05-17 17:00:00+00:00,0.0530943130131988,0.0337651722682214
2019-05-17 18:00:00+00:00,0.0530953188270967,0.033694718969722995
2019-05-17 19:00:00+00:00,0.053096324640994605,0.0335298808370887
2019-05-17 20:00:00+00:00,0.0530973304548923,0.030001786103807902
